,0,1,2,3
0,0.009543325638672436,0.004463510563364606,0.0035343314293782876,0.0014365424841665032
1,0.016331339725714773,0.008648242475774545,0.005120008300068555,0.007084630058521905
2,0.01689922286403036,0.008468644816763573,0.0065199949809907785,0.0017377648457371196
